TimeStamp,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
01/19/2018 19:29:40,1/19/2018,19:29:43,47.622538,N,-117.379589,W,695.3261110000001,0.023278,350.556082,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:29:50,1/19/2018,19:29:53,47.622539,N,-117.379589,W,695.426697,0.015005000000000001,333.680432,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:30:00,1/19/2018,19:30:03,47.622539,N,-117.37959,W,695.490479,0.023102,341.061949,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:30:10,1/19/2018,19:30:13,47.62254,N,-117.37959,W,695.5409549999999,0.056216999999999996,89.991573,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:30:20,1/19/2018,19:30:23,47.62254,N,-117.379589,W,695.587341,0.009406,298.480509,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:30:30,1/19/2018,19:30:33,47.62254,N,-117.37959,W,695.633301,0.020259,285.439837,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:30:40,1/19/2018,19:30:43,47.62254,N,-117.37959,W,695.6712650000001,0.042773,332.581213,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:30:50,1/19/2018,19:30:53,47.62254,N,-117.37959,W,695.695557,0.0012720000000000001,4.792863,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:31:00,1/19/2018,19:31:03,47.62254,N,-117.37959,W,695.698792,0.0018239999999999999,316.790339,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:31:10,1/19/2018,19:31:13,47.62254,N,-117.37959,W,695.712646,0.035531,273.476065,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:31:20,1/19/2018,19:31:23,47.62254,N,-117.37959099999999,W,695.738892,0.036683,294.30797,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:31:30,1/19/2018,19:31:33,47.62254,N,-117.37959099999999,W,695.771667,0.015233000000000002,299.379004,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:31:40,1/19/2018,19:31:43,47.62254,N,-117.37959199999999,W,695.803101,0.042602999999999995,300.268134,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:31:50,1/19/2018,19:31:53,47.62254,N,-117.37959199999999,W,695.836243,0.027706,309.696955,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:32:00,1/19/2018,19:32:03,47.622541,N,-117.379593,W,695.862488,0.031584,302.000493,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:32:10,1/19/2018,19:32:13,47.622541,N,-117.379594,W,695.892273,0.040466,312.359448,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:32:20,1/19/2018,19:32:23,47.622541999999996,N,-117.379594,W,695.917114,0.026543999999999998,51.180968,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:32:30,1/19/2018,19:32:33,47.622541999999996,N,-117.379594,W,695.9423830000001,0.008865999999999999,88.504124,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:32:40,1/19/2018,19:32:43,47.622541999999996,N,-117.379594,W,695.9676509999999,0.011027,319.394098,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:32:50,1/19/2018,19:32:53,47.622541999999996,N,-117.379594,W,695.983154,0.115917,121.51813899999999,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:33:00,1/19/2018,19:33:03,47.622541999999996,N,-117.379594,W,695.9989009999999,0.007781000000000001,221.402573,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:33:10,1/19/2018,19:33:13,47.622541999999996,N,-117.379594,W,695.999573,0.022831999999999998,309.2812,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:33:20,1/19/2018,19:33:23,47.622541999999996,N,-117.379595,W,696.008667,0.012279,305.729704,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:33:30,1/19/2018,19:33:33,47.622543,N,-117.379597,W,696.027588,0.019368,312.303227,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:33:40,1/19/2018,19:33:43,47.622544,N,-117.379598,W,696.028931,0.057615999999999994,295.054885,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:33:50,1/19/2018,19:33:53,47.622544,N,-117.379598,W,696.029541,0.057554999999999995,292.993237,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:34:00,1/19/2018,19:34:03,47.622544,N,-117.379598,W,696.029663,0.026249,338.99534900000003,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:34:10,1/19/2018,19:34:13,47.622544,N,-117.379599,W,696.0306400000001,0.023906999999999998,317.194781,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:34:20,1/19/2018,19:34:23,47.622545,N,-117.379599,W,696.031677,0.022068,330.69621800000004,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:34:30,1/19/2018,19:34:33,47.622545,N,-117.379599,W,696.03772,0.011505,331.582971,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:34:40,1/19/2018,19:34:43,47.622545,N,-117.3796,W,696.042786,0.014102000000000002,300.03823,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:34:50,1/19/2018,19:34:53,47.622545,N,-117.3796,W,696.0474849999999,0.008472,319.011786,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:35:00,1/19/2018,19:35:03,47.622546,N,-117.3796,W,696.052368,0.024071000000000002,328.93701400000003,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:35:10,1/19/2018,19:35:13,47.622546,N,-117.379601,W,696.0567629999999,0.012921,309.519425,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:35:20,1/19/2018,19:35:23,47.622546,N,-117.379601,W,696.061646,0.008898999999999999,303.192734,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:35:30,1/19/2018,19:35:33,47.622547,N,-117.379602,W,696.074402,0.042388999999999996,310.825649,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:35:40,1/19/2018,19:35:43,47.622547,N,-117.379603,W,696.08313,0.02167,330.32851800000003,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:35:50,1/19/2018,19:35:53,47.622547999999995,N,-117.379603,W,696.096619,0.007104000000000001,147.502037,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:36:00,1/19/2018,19:36:03,47.622547999999995,N,-117.379603,W,696.10022,0.047568,301.04510899999997,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:36:10,1/19/2018,19:36:13,47.622547999999995,N,-117.379604,W,696.110596,0.038914,292.797257,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:36:20,1/19/2018,19:36:23,47.622547999999995,N,-117.379605,W,696.129211,0.107865,302.97126099999997,43,0,0,1,0,0,0,0,10,43
01/19/2018 19:36:30,1/19/2018,19:36:33,47.622547999999995,N,-117.37960600000001,W,696.142944,0.10219099999999999,301.26896899999997,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:36:40,1/19/2018,19:36:43,47.622549,N,-117.37960700000001,W,696.144043,0.040872000000000006,320.745962,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:36:50,1/19/2018,19:36:53,47.622549,N,-117.37960700000001,W,696.118652,0.015062,291.001441,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:37:00,1/19/2018,19:37:03,47.622549,N,-117.379608,W,696.139282,0.019222,159.674288,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:37:10,1/19/2018,19:37:13,47.622549,N,-117.37960700000001,W,696.200317,0.077193,302.30183,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:37:20,1/19/2018,19:37:23,47.622549,N,-117.379608,W,696.187134,0.023375,313.562161,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:37:30,1/19/2018,19:37:33,47.62255,N,-117.379608,W,696.2052610000001,0.036847000000000005,295.655938,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:37:40,1/19/2018,19:37:43,47.62255,N,-117.379608,W,696.2176509999999,0.036822,295.18582599999996,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:37:50,1/19/2018,19:37:53,47.62255,N,-117.379609,W,696.247742,0.017217,298.461048,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:38:00,1/19/2018,19:38:03,47.62255,N,-117.379609,W,696.286316,0.021009,215.974681,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:38:10,1/19/2018,19:38:13,47.62255,N,-117.379609,W,696.311096,0.027785,85.522851,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:38:20,1/19/2018,19:38:23,47.62255,N,-117.379609,W,696.327759,0.057597,167.17139699999998,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:38:30,1/19/2018,19:38:33,47.62255,N,-117.379609,W,696.369751,0.025334,191.651832,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:38:40,1/19/2018,19:38:43,47.622549,N,-117.379609,W,696.405029,0.026170999999999996,180.530222,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:38:50,1/19/2018,19:38:53,47.622549,N,-117.379609,W,696.437317,0.028176999999999997,78.25490500000001,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:39:00,1/19/2018,19:39:03,47.622549,N,-117.379609,W,696.46051,0.043038,139.484925,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:39:10,1/19/2018,19:39:13,47.622549,N,-117.379608,W,696.533875,0.031177,162.077345,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:39:20,1/19/2018,19:39:23,47.622549,N,-117.379608,W,696.556885,0.0022129999999999997,8.185986,276,685,262,1,0,0,10,0,0,784
01/19/2018 19:39:30,1/19/2018,19:39:33,47.622549,N,-117.379608,W,696.54657,1.526409,247.381033,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:39:40,1/19/2018,19:39:43,47.622534,N,-117.37966200000001,W,698.1268309999999,0.43949799999999994,156.925051,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:39:50,1/19/2018,19:39:53,47.622505,N,-117.379644,W,700.474121,0.016131,170.33898,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:40:00,1/19/2018,19:40:03,47.622504,N,-117.379644,W,700.523804,0.013028,131.83431399999998,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:40:10,1/19/2018,19:40:13,47.622504,N,-117.37964299999999,W,700.548279,0.021583,98.027766,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:40:20,1/19/2018,19:40:23,47.622504,N,-117.37964299999999,W,700.554993,0.034753,313.751169,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:40:30,1/19/2018,19:40:33,47.622504,N,-117.37964299999999,W,700.565979,0.040383999999999996,268.725917,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:40:40,1/19/2018,19:40:43,47.622504,N,-117.37964299999999,W,700.592224,0.033089999999999994,166.112968,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:40:50,1/19/2018,19:40:53,47.622504,N,-117.37964299999999,W,700.601868,0.045924,176.04416,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:41:00,1/19/2018,19:41:03,47.622504,N,-117.37964299999999,W,700.654541,0.043004,344.82822000000004,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:41:10,1/19/2018,19:41:13,47.622505,N,-117.379644,W,700.6867679999999,0.032652,316.751717,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:41:20,1/19/2018,19:41:23,47.622505,N,-117.379644,W,700.688171,0.022396,125.585081,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:41:30,1/19/2018,19:41:33,47.622505,N,-117.379644,W,700.72406,0.044509,10.031939999999999,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:41:40,1/19/2018,19:41:43,47.622505,N,-117.379644,W,700.7854,0.053736,88.088567,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:41:50,1/19/2018,19:41:53,47.622505,N,-117.37964299999999,W,700.8424679999999,0.035212,97.640152,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:42:00,1/19/2018,19:42:03,47.622505,N,-117.37964299999999,W,700.923096,0.048655000000000004,74.238491,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:42:10,1/19/2018,19:42:13,47.622505,N,-117.37964199999999,W,701.011108,0.012637,94.525513,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:42:20,1/19/2018,19:42:23,47.622505,N,-117.37964199999999,W,701.112732,0.037920999999999996,93.000334,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:42:30,1/19/2018,19:42:33,47.622505,N,-117.37964099999999,W,701.207703,0.04933,93.177498,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:42:40,1/19/2018,19:42:43,47.622505,N,-117.37964099999999,W,701.302673,0.012479,113.248617,0,0,0,0,0,10,0,0,0,0
01/19/2018 19:42:50,1/19/2018,19:42:53,47.622505,N,-117.37964,W,701.413757,0.033152,309.05381600000004,0,0,0,0,0,10,0,0,0,0
01/19/2018 19:43:00,1/19/2018,19:43:03,47.622505,N,-117.37964099999999,W,701.5001219999999,0.047375,293.55323799999996,0,0,0,0,0,10,0,0,0,0
01/19/2018 19:43:10,1/19/2018,19:43:13,47.622505,N,-117.37964099999999,W,701.527039,0.037474,307.44403,0,0,0,0,0,10,0,0,0,0
01/19/2018 19:43:20,1/19/2018,19:43:23,47.622505,N,-117.37964099999999,W,701.534912,0.061845000000000004,291.969748,0,0,0,0,0,0,0,0,10,0
01/19/2018 19:43:30,1/19/2018,19:43:33,47.622506,N,-117.37964199999999,W,701.607178,0.032763,339.341593,68,274,0,1,0,0,0,5,5,283
01/19/2018 19:43:40,1/19/2018,19:43:43,47.622506,N,-117.37964299999999,W,701.655334,0.031358,2.341691,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:43:50,1/19/2018,19:43:53,47.622507,N,-117.37964299999999,W,701.7980349999999,0.037754,15.402332000000001,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:44:00,1/19/2018,19:44:03,47.622508,N,-117.37964199999999,W,701.907593,0.020859,282.850578,261,426,259,8,0,0,10,0,0,563
01/19/2018 19:44:10,1/19/2018,19:44:13,47.62251,N,-117.37965200000001,W,701.5729980000001,1.335104,274.97657799999996,47,54,118,2,0,0,0,10,0,139
01/19/2018 19:44:20,1/19/2018,19:44:23,47.62251,N,-117.37966000000002,W,701.600037,0.8074359999999999,30.02208,249,323,341,8,0,0,10,0,0,532
01/19/2018 19:44:30,1/19/2018,19:44:33,47.622538,N,-117.37963700000002,W,701.620422,0.645084,117.018551,12,54,40,0,0,0,0,10,0,69
01/19/2018 19:44:40,1/19/2018,19:44:43,47.622535,N,-117.379628,W,701.612,0.213004,354.785456,189,306,160,4,0,0,10,0,0,394
01/19/2018 19:44:50,1/19/2018,19:44:53,47.622541999999996,N,-117.379628,W,701.595337,0.59828,151.968097,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:45:00,1/19/2018,19:45:03,47.622535,N,-117.379623,W,701.663086,0.073676,339.49036,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:45:10,1/19/2018,19:45:13,47.62254,N,-117.379626,W,701.75177,0.025002,287.964403,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:45:20,1/19/2018,19:45:23,47.62254,N,-117.379627,W,701.785706,0.052666,341.29857999999996,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:45:30,1/19/2018,19:45:33,47.62254,N,-117.379627,W,701.794128,0.052804,6.024538,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:45:40,1/19/2018,19:45:43,47.622541,N,-117.379627,W,701.8255,0.058828,38.638732,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:45:50,1/19/2018,19:45:53,47.622541,N,-117.379627,W,701.865234,0.001227,105.32178300000001,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:46:00,1/19/2018,19:46:03,47.622541,N,-117.379626,W,701.950928,0.125974,122.998577,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:46:10,1/19/2018,19:46:13,47.62254,N,-117.37962399999999,W,702.034851,0.050702,117.91509099999999,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:46:20,1/19/2018,19:46:23,47.62254,N,-117.379623,W,702.047241,0.048219,68.155403,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:46:30,1/19/2018,19:46:33,47.62254,N,-117.379622,W,702.05896,0.006875,113.382558,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:46:40,1/19/2018,19:46:43,47.62254,N,-117.379622,W,702.0656740000001,0.022254,117.75632399999999,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:46:50,1/19/2018,19:46:53,47.62254,N,-117.379621,W,702.076904,0.06907999999999999,121.534421,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:47:00,1/19/2018,19:47:03,47.622539,N,-117.379621,W,702.085876,0.063436,117.780723,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:47:10,1/19/2018,19:47:13,47.622539,N,-117.37961999999999,W,702.098267,0.055596000000000007,112.31183700000001,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:47:20,1/19/2018,19:47:23,47.622538,N,-117.379618,W,702.102539,0.012283,118.727617,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:47:30,1/19/2018,19:47:33,47.622538,N,-117.379617,W,702.1062009999999,0.079601,104.401792,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:47:40,1/19/2018,19:47:43,47.622538,N,-117.379616,W,702.116821,0.033114,71.315536,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:47:50,1/19/2018,19:47:53,47.622538,N,-117.37961499999999,W,702.1203,0.087136,112.414593,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:48:00,1/19/2018,19:48:03,47.622538,N,-117.37961399999999,W,702.1219480000001,0.060744000000000006,118.012534,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:48:10,1/19/2018,19:48:13,47.622537,N,-117.37961299999999,W,702.144836,0.050439,55.430487,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:48:20,1/19/2018,19:48:23,47.622538,N,-117.37961100000001,W,702.2332150000001,0.055809000000000004,34.576946,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:48:30,1/19/2018,19:48:33,47.622538,N,-117.37961100000001,W,702.244934,0.041169,69.41309,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:48:40,1/19/2018,19:48:43,47.622538,N,-117.37961100000001,W,702.255859,0.020725999999999998,71.450664,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:48:50,1/19/2018,19:48:53,47.622538,N,-117.37961000000001,W,702.277954,0.046883,87.810784,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:49:00,1/19/2018,19:49:03,47.622538,N,-117.379609,W,702.313538,0.06858600000000001,91.836311,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:49:10,1/19/2018,19:49:13,47.622538,N,-117.379608,W,702.366455,0.020496,70.672667,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:49:20,1/19/2018,19:49:23,47.622538,N,-117.37960700000001,W,702.421387,0.038812,195.029203,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:49:30,1/19/2018,19:49:33,47.622538,N,-117.37960700000001,W,702.469177,0.023918000000000002,174.488823,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:49:40,1/19/2018,19:49:43,47.622538,N,-117.37960700000001,W,702.4968259999999,0.0031739999999999997,99.082813,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:49:50,1/19/2018,19:49:53,47.622538,N,-117.37960700000001,W,702.497681,0.007135,114.667697,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:50:00,1/19/2018,19:50:03,47.622538,N,-117.37960700000001,W,702.4980469999999,0.011898,104.52436800000001,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:50:10,1/19/2018,19:50:13,47.622538,N,-117.37960600000001,W,702.498962,0.048166,164.927399,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:50:20,1/19/2018,19:50:23,47.622537,N,-117.37960600000001,W,702.4989009999999,0.019145,63.227138000000004,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:50:30,1/19/2018,19:50:33,47.622537,N,-117.37960600000001,W,702.4997559999999,0.05690800000000001,47.118851,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:50:40,1/19/2018,19:50:43,47.622538,N,-117.379605,W,702.5006099999999,0.024281999999999998,74.126712,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:50:50,1/19/2018,19:50:53,47.622538,N,-117.379605,W,702.501404,0.033488,17.395998000000002,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:51:00,1/19/2018,19:51:03,47.622539,N,-117.379605,W,702.502258,0.064819,327.927504,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:51:10,1/19/2018,19:51:13,47.622539,N,-117.379605,W,702.502747,0.043986000000000004,221.187163,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:51:20,1/19/2018,19:51:23,47.622539,N,-117.379605,W,702.502563,0.105744,177.870747,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:51:30,1/19/2018,19:51:33,47.622538,N,-117.379605,W,702.501343,0.08204299999999999,131.487804,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:51:40,1/19/2018,19:51:43,47.622537,N,-117.379604,W,702.501465,0.0699,189.44300800000002,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:51:50,1/19/2018,19:51:53,47.622536,N,-117.379604,W,702.522217,0.027881,346.633096,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:52:00,1/19/2018,19:52:03,47.622537,N,-117.379604,W,702.558533,0.050901,83.665554,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:52:10,1/19/2018,19:52:13,47.622538,N,-117.379594,W,702.6719360000001,1.0301870000000002,205.605482,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:52:20,1/19/2018,19:52:23,47.622519,N,-117.379608,W,702.933289,1.23671,324.652746,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:52:30,1/19/2018,19:52:33,47.622529,N,-117.379618,W,703.217285,0.68598,66.250849,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:52:40,1/19/2018,19:52:43,47.622535,N,-117.379599,W,703.372131,0.28980500000000003,210.740784,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:52:50,1/19/2018,19:52:53,47.62253,N,-117.379603,W,702.932434,0.41359300000000004,283.542592,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:53:00,1/19/2018,19:53:03,47.62254,N,-117.379663,W,702.96698,0.799717,24.890334,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:53:10,1/19/2018,19:53:13,47.622547,N,-117.379658,W,703.1419070000001,0.157685,348.897856,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:53:20,1/19/2018,19:53:23,47.622553,N,-117.37966000000002,W,703.323792,0.71216,182.273651,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:53:30,1/19/2018,19:53:33,47.622552,N,-117.37966000000002,W,703.364197,0.139337,83.362078,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:53:40,1/19/2018,19:53:43,47.622553,N,-117.37964699999999,W,703.400391,0.139965,356.674219,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:53:50,1/19/2018,19:53:53,47.622566,N,-117.379648,W,703.4490969999999,0.718945,72.546591,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:54:00,1/19/2018,19:54:03,47.622569,N,-117.37963400000001,W,703.525452,0.1156,52.295636,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:54:10,1/19/2018,19:54:13,47.622597999999996,N,-117.379579,W,705.151001,2.389773,149.377486,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:54:20,1/19/2018,19:54:23,47.62258,N,-117.37956399999999,W,707.293091,0.491097,266.813571,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:54:30,1/19/2018,19:54:33,47.62258,N,-117.379574,W,707.918335,0.152448,247.70046000000002,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:54:40,1/19/2018,19:54:43,47.622577,N,-117.379586,W,708.545837,0.48824300000000004,179.911281,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:54:50,1/19/2018,19:54:53,47.622572999999996,N,-117.379586,W,709.149414,0.19434200000000001,184.557468,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:55:00,1/19/2018,19:55:03,47.622571,N,-117.379586,W,709.3280030000001,0.024836,153.596242,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:55:10,1/19/2018,19:55:13,47.622569,N,-117.379585,W,709.335327,0.34880700000000003,135.771958,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:55:20,1/19/2018,19:55:23,47.622557,N,-117.37956799999999,W,709.337891,0.744291,139.410494,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:55:30,1/19/2018,19:55:33,47.62254,N,-117.37954599999999,W,709.337585,1.087552,197.334344,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:55:40,1/19/2018,19:55:43,47.622524,N,-117.379554,W,709.317078,0.505159,117.34574199999999,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:55:50,1/19/2018,19:55:53,47.622523,N,-117.37955,W,709.310425,0.317296,340.987248,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:56:00,1/19/2018,19:56:03,47.622536,N,-117.379557,W,709.30127,0.857002,352.11399,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:56:10,1/19/2018,19:56:13,47.622578999999995,N,-117.379566,W,709.289429,0.975833,349.183645,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:56:20,1/19/2018,19:56:23,47.6226,N,-117.379572,W,709.281616,0.9219959999999999,343.362736,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:56:30,1/19/2018,19:56:33,47.622617,N,-117.379579,W,709.275879,0.383096,42.008138,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:56:40,1/19/2018,19:56:43,47.622622,N,-117.379572,W,709.271301,0.331239,125.68924799999999,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:56:50,1/19/2018,19:56:53,47.622621,N,-117.37956799999999,W,709.2657469999999,0.014185,217.650068,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:57:00,1/19/2018,19:57:03,47.622618,N,-117.379571,W,709.276306,0.056278999999999996,164.50828700000002,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:57:10,1/19/2018,19:57:13,47.622617,N,-117.37957,W,709.2781980000001,0.083629,157.6427,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:57:20,1/19/2018,19:57:23,47.622616,N,-117.37956899999999,W,709.288269,0.028611,171.976475,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:57:30,1/19/2018,19:57:33,47.622615,N,-117.37956899999999,W,709.295837,0.022568,216.340229,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:57:40,1/19/2018,19:57:43,47.622615,N,-117.37957,W,709.29364,0.040319,295.929998,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:57:50,1/19/2018,19:57:53,47.622615,N,-117.37957,W,709.2979740000001,0.047706,181.641641,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:58:00,1/19/2018,19:58:03,47.622614,N,-117.37957,W,709.318787,0.012089,149.568347,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:58:10,1/19/2018,19:58:13,47.622614,N,-117.37957,W,709.345459,0.047464,178.407286,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:58:20,1/19/2018,19:58:23,47.622614,N,-117.37957,W,709.356934,0.10731099999999999,169.846212,0,0,0,0,0,0,0,10,0,0
01/19/2018 19:58:30,1/19/2018,19:58:33,47.622613,N,-117.37956899999999,W,709.367004,0.063053,136.67178700000002,0,0,0,0,0,0,0,10,0,0
