Predicted Avtivity,UnixTime,LATITUDE,LONGITUDE,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
Sitting,1516511040,47.622581,-117.379586,708.340698,0.011645,81.205282,0,0,0,0,0,0,0,0,10,0
Sitting,1516511050,47.622581,-117.379585,708.374695,0.032044,64.787436,0,0,0,0,0,0,0,0,10,0
Sitting,1516511060,47.622581,-117.379585,708.41449,0.023339,56.681189,0,0,0,0,0,0,0,0,10,0
Sitting,1516511070,47.622581,-117.379584,708.429443,0.018778,64.814461,0,0,0,0,0,0,0,0,10,0
Sitting,1516511080,47.622581,-117.379584,708.431335,0.034773,63.140794,0,0,0,0,0,0,0,0,10,0
Sitting,1516511090,47.622581,-117.379583,708.454163,0.011734,122.884044,0,0,0,0,0,0,0,0,10,0
Sitting,1516511100,47.622581,-117.379583,708.465454,0.039701,110.581374,0,0,0,0,0,0,0,0,10,0
Sitting,1516511110,47.622581,-117.379583,708.47644,0.019427,95.441496,0,0,0,0,0,0,0,0,10,0
Sitting,1516511120,47.622581,-117.379582,708.477112,0.021479,98.307522,0,0,0,0,0,0,0,0,10,0
Sitting,1516511130,47.622581,-117.379582,708.467224,0.023351,132.833072,0,0,0,0,0,0,0,0,10,0
Sitting,1516511140,47.622581,-117.379582,708.428528,0.011145,178.48703,0,0,0,0,0,0,0,0,10,0
Sitting,1516511150,47.622581,-117.379582,708.391968,0.010258,188.24494,0,0,0,0,0,0,0,0,10,0
Sitting,1516511160,47.62258,-117.379582,708.357422,0.021909,147.189385,0,0,0,0,0,0,0,0,10,0
Sitting,1516511170,47.62258,-117.379582,708.333984,0.003673,141.93512,0,0,0,0,0,0,0,0,10,0
Sitting,1516511180,47.62258,-117.379581,708.298462,0.023201,182.785985,0,0,0,0,0,0,0,0,10,0
Sitting,1516511190,47.62258,-117.379581,708.252441,0.022008,296.013119,0,0,0,0,0,0,0,0,10,0
Sitting,1516511200,47.62258,-117.379581,708.236633,0.009955,296.081754,0,0,0,0,0,0,0,0,10,0
Sitting,1516511210,47.62258,-117.379581,708.252686,0.030314,224.372422,0,0,0,0,0,0,0,0,10,0
Sitting,1516511220,47.62258,-117.379582,708.255493,0.021722,235.911009,0,0,0,0,0,0,0,0,10,0
Sitting,1516511230,47.62258,-117.379582,708.24054,0.009067,159.133325,0,0,0,0,0,0,0,0,10,0
Sitting,1516511240,47.622579,-117.379582,708.224548,0.010273,196.049112,0,0,0,0,0,0,0,0,10,0
Sitting,1516511250,47.622579,-117.379582,708.197937,0.011235,259.633914,0,0,0,0,0,0,0,0,10,0
Sitting,1516511260,47.622579,-117.379582,708.197693,0.051828,231.148385,0,0,0,0,0,0,0,0,10,0
Sitting,1516511270,47.622579,-117.379583,708.207336,0.026912,289.785001,0,0,0,0,0,0,0,0,10,0
Sitting,1516511280,47.622579,-117.379583,708.226257,0.020333,251.693186,0,0,0,0,0,0,0,0,10,0
Sitting,1516511290,47.622579,-117.379583,708.224731,0.044894,225.811267,0,0,0,0,0,0,0,0,10,0
Sitting,1516511300,47.622579,-117.379583,708.211304,0.016357,309.952408,0,0,0,0,0,0,0,0,10,0
Sitting,1516511310,47.622579,-117.379584,708.193787,0.01407,91.270601,0,0,0,0,0,0,0,0,10,0
Sitting,1516511320,47.622579,-117.379583,708.170288,0.029852,112.336461,0,0,0,0,0,0,0,0,10,0
Sitting,1516511330,47.622579,-117.379583,708.1521,0.017204,148.302474,0,0,0,0,0,0,0,0,10,0
Sitting,1516511340,47.622579,-117.379583,708.138611,0.008304,42.137706,0,0,0,0,0,0,0,0,10,0
Sitting,1516511350,47.622579,-117.379583,708.151917,0.046176,314.055555,0,0,0,0,0,0,0,0,10,0
Sitting,1516511360,47.622579,-117.379584,708.168518,0.012563,11.400372,0,0,0,0,0,0,0,0,10,0
Sitting,1516511370,47.622579,-117.379584,708.164673,0.047851,39.984735,0,0,0,0,0,0,0,0,10,0
Sitting,1516511380,47.622579,-117.379583,708.166992,0.027399,136.25622,0,0,0,0,0,0,0,0,10,0
Sitting,1516511390,47.622579,-117.379583,708.163757,0.021454,185.255051,0,0,0,0,0,0,0,0,10,0
Sitting,1516511400,47.622579,-117.379583,708.164246,0.03309,352.484813,0,0,0,0,0,0,0,0,10,0
Sitting,1516511410,47.62258,-117.379583,708.18927,0.009073,1.908576,0,0,0,0,0,0,0,0,10,0
Sitting,1516511420,47.62258,-117.379583,708.20813,0.048282,283.131282,0,0,0,0,0,0,0,0,10,0
Sitting,1516511430,47.62258,-117.379584,708.21106,0.068988,221.408545,0,0,0,0,0,0,0,0,10,0
Sitting,1516511440,47.62258,-117.379584,708.194214,0.021063,233.612326,0,0,0,0,0,0,0,0,10,0
Sitting,1516511450,47.62258,-117.379584,708.169189,0.063732,241.249837,0,0,0,0,0,0,0,0,10,0
Sitting,1516511460,47.622579,-117.379585,708.159607,0.019322,215.745926,0,0,0,0,0,0,0,0,10,0
Sitting,1516511470,47.622579,-117.379585,708.140564,0.007637,191.161088,0,0,0,0,0,0,0,0,10,0
Sitting,1516511480,47.622579,-117.379585,708.12085,0.031989,317.763863,0,0,0,0,0,0,0,0,10,0
Sitting,1516511490,47.62258,-117.379586,708.120667,0.070729,254.87467,0,0,0,0,0,0,0,0,10,0
Sitting,1516511500,47.622579,-117.379586,708.120239,0.014103,289.173601,0,0,0,0,0,10,0,0,0,0
Sitting,1516511510,47.62258,-117.379587,708.118286,0.029916,283.737243,0,0,0,0,0,10,0,0,0,0
Sitting,1516511520,47.62258,-117.379588,708.109009,0.048228,334.648941,0,0,0,0,0,0,0,0,10,0
Sitting,1516511530,47.62258,-117.379588,708.106812,0.032878,341.880711,0,0,0,0,0,0,0,0,10,0
Sitting,1516511540,47.622581,-117.379588,708.14502,0.05673,347.689026,0,0,0,0,0,0,0,0,10,0
Sitting,1516511550,47.622581,-117.379588,708.182007,0.031877,37.458103,0,0,0,0,0,0,0,0,10,0
Sitting,1516511560,47.622581,-117.379588,708.179077,0.00624,136.764126,0,0,0,0,0,0,0,0,10,0
Sitting,1516511570,47.622581,-117.379588,708.166748,0.055026,84.205403,0,0,0,0,0,0,0,0,10,0
Sitting,1516511580,47.622581,-117.379588,708.176941,0.011578,59.913172,0,0,0,0,0,0,0,0,10,0
Sitting,1516511590,47.622581,-117.379587,708.166199,0.008927,25.851752,0,0,0,0,0,0,0,0,10,0
Sitting,1516511600,47.622582,-117.379587,708.172729,0.027687,279.844592,0,0,0,0,0,0,0,0,10,0
Sitting,1516511610,47.622582,-117.379591,708.186462,0.375555,210.932259,0,0,0,0,0,0,0,0,10,0
Sitting,1516511620,47.622578,-117.379595,708.308472,0.291867,318.314632,0,0,0,0,0,0,0,0,10,0
Sitting,1516511630,47.622585,-117.379606,708.414429,0.422146,315.388119,0,0,0,0,0,0,0,0,10,0
Sitting,1516511640,47.622592,-117.379615,708.526672,0.229128,263.698016,0,0,0,0,0,0,0,0,10,0
Sitting,1516511650,47.622592,-117.379616,708.646423,0.183566,116.417257,0,0,0,0,0,0,0,0,10,0
Sitting,1516511660,47.622591,-117.379615,708.659729,0.07226,97.005409,0,0,0,0,0,0,0,0,10,0
Sitting,1516511670,47.622591,-117.379615,708.657654,0.030912,125.118286,0,0,0,0,0,0,0,0,10,0
Sitting,1516511680,47.622584,-117.379599,711.427917,0.077361,20.663038,0,0,0,0,0,0,0,0,10,0
Sitting,1516511690,47.622585,-117.379598,711.485779,0.058983,37.559655,0,0,0,0,0,0,0,0,10,0
Sitting,1516511700,47.622586,-117.379597,711.492065,0.057756,43.017162,0,0,0,0,0,0,0,0,10,0
Sitting,1516511710,47.622586,-117.379597,711.479736,0.03475,63.102164,0,0,0,0,0,0,0,0,10,0
Sitting,1516511720,47.622586,-117.379597,711.461487,0.052648,82.686493,0,0,0,0,0,0,0,0,10,0
Sitting,1516511730,47.622586,-117.379596,711.450623,0.014275,52.19834,0,0,0,0,0,0,0,0,10,0
Sitting,1516511740,47.622586,-117.379596,711.421448,0.024178,18.174695,0,0,0,0,0,0,0,0,10,0
Sitting,1516511750,47.622587,-117.379596,711.385681,0.036441,17.252629,0,0,0,0,0,0,0,0,10,0
Sitting,1516511760,47.622587,-117.379596,711.367493,0.009425,18.666114,0,0,0,0,0,0,0,0,10,0
Sitting,1516511770,47.622587,-117.379595,711.352478,0.011479,59.077419,0,0,0,0,0,0,0,0,10,0
Sitting,1516511780,47.622587,-117.379595,711.347351,0.063051,90.291516,0,0,0,0,0,0,0,0,10,0
Sitting,1516511790,47.622587,-117.379595,711.345276,0.059663,95.293026,0,0,0,0,0,0,0,0,10,0
Sitting,1516511800,47.622587,-117.379594,711.352722,0.046994,100.304648,0,0,0,0,0,10,0,0,0,0
Sitting,1516511810,47.622587,-117.379594,711.361816,0.054011,65.145905,0,0,0,0,0,10,0,0,0,0
Sitting,1516511820,47.622587,-117.379593,711.369141,0.013288,45.300792,0,0,0,0,0,10,0,0,0,0
Sitting,1516511830,47.622588,-117.379593,711.406189,0.037089,68.058335,0,0,0,0,0,10,0,0,0,0
Sitting,1516511840,47.622588,-117.379592,711.405334,0.110696,325.144629,118,270,165,1,0,0,10,0,0,338
Sitting,1516511850,47.622588,-117.379592,711.375366,0.104083,270.659849,46,138,108,3,0,0,0,10,0,182
Sitting,1516511860,47.622588,-117.379611,711.42218,0.470106,137.628331,0,28,6,0,0,0,0,10,0,29
Sitting,1516511870,47.62257,-117.379586,710.94165,0.394552,266.163996,0,0,0,0,0,0,1,9,0,0
Sitting,1516511880,47.62257,-117.379591,710.868347,0.518599,106.953013,0,11,0,0,0,0,2,8,0,11
Sitting,1516511890,47.622566,-117.379572,710.93927,0.91167,26.449674,0,0,2,0,0,0,10,0,0,2
Sitting,1516511900,47.622578,-117.379564,710.985901,0.115556,251.089145,5,113,84,0,0,0,5,5,0,141
Sitting,1516511910,47.622576,-117.379571,711.025269,1.698828,323.543542,0,0,0,0,0,0,0,10,0,0
Sitting,1516511920,47.622612,-117.379611,710.675964,0.680495,216.589051,433,483,298,8,0,0,10,0,0,714
Sitting,1516511930,47.622602,-117.379622,710.11438,1.885651,213.656043,245,288,331,10,0,0,10,0,0,503
Sitting,1516511940,47.622557,-117.379667,708.968994,0.555679,98.061058,162,334,136,4,0,0,10,0,0,396
Sitting,1516511950,47.622552,-117.379618,708.947144,0.087229,28.346506,165,338,275,3,0,0,10,0,0,466
Sitting,1516511960,47.622561,-117.379612,708.917542,0.629681,321.742369,139,218,202,5,0,0,10,0,0,329
Sitting,1516511970,47.622593,-117.379649,708.286255,2.17094,309.095404,233,198,164,9,0,0,10,0,0,347
Sitting,1516511980,47.622623,-117.379704,706.720947,0.619149,15.853727,84,121,162,3,0,0,10,0,0,219
Sitting,1516511990,47.622644,-117.379696,705.820068,0.938203,180.977132,46,161,135,1,0,0,0,10,0,216
Sitting,1516512000,47.622627,-117.379696,705.949951,0.07689,215.424104,144,133,164,3,0,0,10,0,0,256
Sitting,1516512010,47.622614,-117.379709,705.896057,0.833642,89.661017,373,560,276,8,0,0,10,0,0,728
Sitting,1516512020,47.622615,-117.379631,705.093201,1.093047,166.407909,26,267,178,2,0,0,7,3,0,322
Sitting,1516512030,47.622597,-117.379624,705.095642,0.200455,176.011848,165,322,172,8,0,0,10,0,0,401
Sitting,1516512040,47.622585,-117.379623,705.042358,0.369459,117.653307,95,143,112,4,0,0,10,0,0,205
Sitting,1516512050,47.622578,-117.379603,705.054688,0.910243,172.43557,73,85,135,3,0,0,10,0,0,176
Sitting,1516512060,47.622563,-117.3796,705.083496,0.452894,168.19365,81,99,75,3,0,0,10,0,0,149
Sitting,1516512070,47.622558,-117.379599,705.099121,0.441058,122.916919,0,0,0,0,0,0,10,0,0,0
Sitting,1516512080,47.62255,-117.37958,705.120667,0.832417,85.723357,15,135,141,1,0,0,5,5,0,196
Sitting,1516512090,47.622551,-117.379563,705.128052,1.146317,249.192648,21,65,67,1,0,0,9,1,0,96
Sitting,1516512100,47.622548,-117.379573,705.081482,0.428749,66.355911,0,0,0,0,0,0,9,1,0,0
Sitting,1516512110,47.622552,-117.37956,705.082336,0.443222,52.87881,14,42,78,2,0,0,6,4,0,90
Sitting,1516512120,47.622558,-117.379549,705.098572,0.225393,166.343631,59,137,54,0,0,0,0,10,0,159
Sitting,1516512130,47.622551,-117.379546,705.128845,0.618416,183.503382,86,159,144,3,0,0,10,0,0,232
Sitting,1516512140,47.62252,-117.379549,704.999512,1.092844,241.095108,15,38,89,0,0,0,10,0,0,98
Sitting,1516512150,47.622513,-117.379567,704.914856,0.375627,82.699338,0,0,0,0,0,0,10,0,0,0
Sitting,1516512160,47.622514,-117.379555,705.13092,0.265603,341.487247,8,45,139,0,0,0,9,1,0,147
Sitting,1516512170,47.622522,-117.379559,705.255249,0.170797,94.302655,2,15,14,0,0,0,10,0,0,21
Sitting,1516512180,47.622522,-117.379551,705.268616,0.641037,125.096144,8,6,19,0,0,0,10,0,0,22
Sitting,1516512190,47.622518,-117.379543,705.290955,0.262046,223.225212,28,146,55,1,0,0,7,3,0,159
Sitting,1516512200,47.622514,-117.379549,705.391663,0.298603,216.501819,66,118,40,1,0,0,0,10,0,141
Sitting,1516512210,47.622505,-117.379559,705.415588,1.00862,37.897166,53,118,102,2,0,0,1,9,0,165
Sitting,1516512220,47.622537,-117.379522,705.746887,0.660433,200.246019,25,73,88,2,0,0,7,3,0,118
Sitting,1516512230,47.622485,-117.37955,705.86908,0.24097,294.801132,6,8,33,0,0,0,3,7,0,35
Sitting,1516512240,47.62249,-117.379565,706.002319,0.506112,249.518708,0,51,31,0,0,0,9,1,0,60
Sitting,1516512250,47.622489,-117.379568,706.394836,0.292906,140.342301,0,4,58,0,0,0,8,2,0,59
Sitting,1516512260,47.622486,-117.379563,706.897278,0.38113,324.197058,0,40,98,0,0,0,3,7,0,106
Sitting,1516512270,47.622494,-117.379572,707.645325,0.096666,148.82426,0,19,0,0,0,0,10,0,0,19
Sitting,1516512280,47.622484,-117.379563,708.951782,0.868557,157.666088,200,163,434,2,0,0,10,0,0,505
Sitting,1516512290,47.62247,-117.379554,710.986572,0.746903,174.205715,9,82,106,0,0,0,8,2,0,135
Sitting,1516512300,47.622459,-117.379553,713.022034,0.415961,224.227062,0,0,0,0,0,0,10,0,0,0
Sitting,1516512310,47.622448,-117.37957,715.070374,0.636166,203.514735,0,0,0,0,0,0,10,0,0,0
Sitting,1516512320,47.622437,-117.379577,717.575867,0.367152,324.677495,0,0,0,0,0,0,10,0,0,0
Sitting,1516512330,47.622442,-117.379582,719.791443,0.631462,9.289563,0,6,14,0,0,0,9,1,0,16
Sitting,1516512340,47.622458,-117.379578,721.620178,0.586511,350.116661,108,324,212,2,0,0,10,0,0,402
Sitting,1516512350,47.622477,-117.379583,722.837341,0.952323,358.440073,0,0,0,0,0,0,0,10,0,0
Sitting,1516512360,47.622501,-117.379584,723.84021,0.842404,23.608814,22,80,0,0,0,0,0,10,0,83
Sitting,1516512370,47.62252,-117.379572,724.676086,0.905642,64.683205,70,273,127,2,0,0,10,0,0,310
Sitting,1516512380,47.622525,-117.379558,725.15863,0.424493,182.293099,76,234,229,1,0,0,10,0,0,337
Sitting,1516512390,47.622507,-117.379559,725.006348,0.834911,253.613116,0,7,0,0,0,0,9,1,0,7
Sitting,1516512400,47.622502,-117.379582,723.986572,0.798106,291.905908,0,0,0,0,0,0,10,0,0,0
Sitting,1516512410,47.622508,-117.379605,722.425415,0.718397,221.732371,0,0,0,0,0,0,10,0,0,0
Sitting,1516512420,47.622496,-117.37962,720.485046,0.416481,164.998216,9,15,48,1,0,0,10,0,0,52
Sitting,1516512430,47.622483,-117.379615,718.299683,0.786221,97.518469,10,41,45,0,0,0,1,9,0,62
Sitting,1516512440,47.622479,-117.379573,715.08313,1.040973,161.121872,33,110,188,1,0,0,4,6,0,221
Sitting,1516512450,47.62247,-117.379568,709.958496,0.434003,295.533629,17,36,63,1,0,0,7,3,0,75
Sitting,1516512460,47.622476,-117.379587,707.433411,0.467818,284.061006,0,0,0,0,0,0,10,0,0,0
Sitting,1516512470,47.622478,-117.379596,706.172424,0.224527,129.303119,0,0,0,0,0,0,10,0,0,0
Sitting,1516512480,47.622476,-117.379593,706.070557,0.151944,126.69228,0,0,0,0,0,0,10,0,0,0
Sitting,1516512490,47.622475,-117.379591,706.08429,0.098059,116.957535,0,0,0,0,0,0,10,0,0,0
Sitting,1516512500,47.622475,-117.379588,706.124817,0.209621,129.942304,0,6,8,0,0,0,10,0,0,10
Sitting,1516512510,47.622474,-117.379587,706.112244,0.195572,121.56086,6,72,108,0,0,0,5,5,0,130
Sitting,1516512520,47.622474,-117.379587,706.143311,0.047392,166.918348,8,47,130,0,0,0,4,6,0,139
Sitting,1516512530,47.622473,-117.379586,706.195251,0.015883,105.293704,12,79,120,1,0,0,8,2,0,145
Sitting,1516512540,47.622473,-117.379585,706.229797,0.031572,274.057598,22,53,34,1,0,0,4,6,0,67
Sitting,1516512550,47.622473,-117.379585,706.23999,0.008072,299.328752,38,152,10,1,0,0,8,2,0,157
Sitting,1516512560,47.622473,-117.379586,706.25354,0.089873,280.213552,26,74,18,1,0,0,8,2,0,81
Sitting,1516512570,47.622473,-117.379586,706.273865,0.059953,122.833086,29,174,158,1,0,0,6,4,0,237
Sitting,1516512580,47.622472,-117.379584,706.310852,0.041456,124.170392,0,67,91,0,0,0,9,1,0,114
Sitting,1516512590,47.622472,-117.379584,706.309387,0.065703,263.402842,0,127,52,0,0,0,10,0,0,138
Sitting,1516512600,47.622472,-117.379584,706.306091,0.177713,282.296163,0,0,0,0,0,0,9,1,0,0
Sitting,1516512610,47.622472,-117.379586,706.27301,0.011428,294.453159,20,76,110,2,0,0,7,3,0,136
Sitting,1516512620,47.622472,-117.379587,706.267456,0.072255,93.462463,0,87,70,0,0,0,1,9,0,112
Sitting,1516512630,47.622472,-117.379586,706.286865,0.02576,306.515054,38,290,130,3,0,0,4,6,0,321
Sitting,1516512640,47.622472,-117.379587,706.342896,0.759899,122.340589,8,24,13,0,0,0,7,3,0,29
Sitting,1516512650,47.622469,-117.379578,706.402527,0.119499,359.158551,44,165,87,4,0,0,9,1,0,192
Sitting,1516512660,47.62247,-117.379578,706.422913,0.08065,347.145312,12,126,31,0,0,0,9,1,0,131
Sitting,1516512670,47.622471,-117.379579,706.467163,0.123838,322.681529,0,112,1,0,0,0,10,0,0,113
Sitting,1516512680,47.622472,-117.379579,706.4021,0.160852,1.828663,7,69,122,1,0,0,7,3,0,141
Sitting,1516512690,47.622472,-117.379579,706.428101,0.145541,17.028255,13,61,49,0,0,0,10,0,0,80
Sitting,1516512700,47.622473,-117.379579,706.410522,0.027612,336.687821,24,105,93,1,0,0,4,6,0,143
Sitting,1516512710,47.622474,-117.379579,706.442566,0.079119,289.687761,0,48,0,0,0,0,10,0,0,48
Sitting,1516512720,47.622474,-117.37958,706.458191,0.108537,357.22056,13,31,50,1,0,0,3,7,0,61
Sitting,1516512730,47.622475,-117.37958,706.427002,0.012734,8.617945,8,113,27,1,0,0,9,1,0,117
Sitting,1516512740,47.622477,-117.37958,706.367554,0.150138,17.215657,18,26,59,1,0,0,6,4,0,67
Sitting,1516512750,47.622477,-117.37958,706.36438,0.056059,144.302789,0,20,13,0,0,0,10,0,0,24
Sitting,1516512760,47.622477,-117.379579,706.434021,0.017601,23.528323,8,131,24,1,0,0,10,0,0,134
Sitting,1516512770,47.622477,-117.379579,706.439697,0.064422,49.759381,26,143,83,2,0,0,9,1,0,168
Sitting,1516512780,47.622478,-117.379578,706.437012,0.037285,284.469383,0,38,52,0,0,0,10,0,0,65
Sitting,1516512790,47.622478,-117.379578,706.469299,0.062729,321.619341,20,77,13,2,0,0,10,0,0,81
Sitting,1516512800,47.622478,-117.379578,706.479248,0.027259,345.742423,6,106,106,0,0,0,10,0,0,151
Sitting,1516512810,47.622479,-117.379579,706.463684,0.033225,244.02678,17,150,100,1,0,0,8,2,0,182
Sitting,1516512820,47.622478,-117.379579,706.465515,0.017364,37.896061,27,174,75,1,0,0,9,1,0,192
Sitting,1516512830,47.622479,-117.379579,706.454529,0.032839,96.327628,4,120,66,1,0,0,10,0,0,138
Sitting,1516512840,47.622479,-117.379576,706.467896,0.011394,235.403162,95,167,116,5,0,0,10,0,0,225
Sitting,1516512850,47.622478,-117.379577,706.465027,0.144382,338.951033,33,100,78,1,0,0,9,1,0,132
Sitting,1516512860,47.62248,-117.379578,706.459167,0.042697,42.577369,66,89,248,3,0,0,6,4,0,272
Sitting,1516512870,47.622481,-117.379577,706.430115,0.095701,310.521456,0,0,16,0,0,0,8,2,0,16
Sitting,1516512880,47.622481,-117.379578,706.404419,0.032059,251.554607,32,107,156,1,0,0,7,3,0,192
Sitting,1516512890,47.622481,-117.379581,706.327087,0.620736,10.123151,79,48,273,2,0,0,10,0,0,289
Sitting,1516512900,47.622498,-117.379576,706.216553,0.622177,356.232343,5,127,137,0,0,0,7,3,0,187
Sitting,1516512910,47.622507,-117.379577,706.328735,0.64583,275.173244,26,112,268,1,0,0,8,2,0,292
Sitting,1516512920,47.622508,-117.379595,706.353271,0.427388,301.89872,12,98,111,0,0,0,10,0,0,149
Sitting,1516512930,47.62251,-117.379599,706.390076,0.729935,301.939968,34,148,175,2,0,0,4,6,0,232
Sitting,1516512940,47.622513,-117.379606,706.536255,0.138016,86.915891,0,31,59,0,0,0,10,0,0,67
Sitting,1516512950,47.622515,-117.379563,706.351868,0.183937,349.137815,147,401,175,2,0,0,10,0,0,462
Sitting,1516512960,47.62252,-117.379565,706.370117,0.664965,199.36263,49,119,44,2,0,0,10,0,0,137
Sitting,1516512970,47.622491,-117.37958,706.63208,0.931067,160.016643,46,158,113,2,0,0,10,0,0,200
Sitting,1516512980,47.622482,-117.379575,706.82196,0.817606,119.865019,7,115,42,1,0,0,8,2,0,123
Sitting,1516512990,47.622474,-117.379556,706.917358,0.310162,217.103086,0,14,60,0,0,0,10,0,0,62
Sitting,1516513000,47.622462,-117.37957,706.997437,0.147737,93.102664,6,131,116,1,0,0,9,1,0,176
Sitting,1516513010,47.622462,-117.379562,707.018372,0.988081,317.997186,6,46,60,1,0,0,9,1,0,76
Sitting,1516513020,47.622471,-117.379574,707.032471,0.503939,109.328962,4,106,22,0,0,0,10,0,0,109
Sitting,1516513030,47.622469,-117.379569,707.080383,0.057165,226.253045,0,72,39,0,0,0,4,6,0,82
Sitting,1516513040,47.622467,-117.379574,707.100647,0.471749,278.909459,4,72,61,1,0,0,6,4,0,95
Sitting,1516513050,47.622468,-117.379588,707.094055,0.524667,281.105852,0,0,0,0,0,0,10,0,0,0
Sitting,1516513060,47.62247,-117.379599,707.067627,0.530118,97.937629,6,299,80,0,0,0,7,3,0,310
Sitting,1516513070,47.622468,-117.379578,707.081787,0.366942,34.375362,0,67,38,0,0,0,9,1,0,78
Sitting,1516513080,47.622473,-117.379572,707.045288,0.761616,11.85324,0,2,0,0,0,0,10,0,0,2
Sitting,1516513090,47.622485,-117.379569,706.787048,0.328566,36.963519,11,83,108,0,0,0,8,2,0,137
Sitting,1516513100,47.622488,-117.379565,706.65509,0.729368,339.487594,9,5,40,0,0,0,1,9,0,42
Sitting,1516513110,47.622489,-117.379566,706.571838,0.197038,18.041214,12,66,80,1,0,0,7,3,0,105
Sitting,1516513120,47.622497,-117.379562,705.739258,0.850259,11.260891,13,34,73,1,0,0,6,4,0,82
Sitting,1516513130,47.622509,-117.379558,705.285156,0.578633,216.174874,8,57,123,1,0,0,10,0,0,136
Sitting,1516513140,47.622504,-117.379564,705.238586,0.609611,342.181925,0,13,0,0,0,0,10,0,0,13
Sitting,1516513150,47.622505,-117.379565,705.172302,0.009001,192.968073,0,0,0,0,0,0,10,0,0,0
Sitting,1516513160,47.622505,-117.379565,705.199402,0.062845,194.708333,0,29,47,0,0,0,6,4,0,56
Sitting,1516513170,47.622505,-117.379565,705.224243,0.085078,194.207051,8,25,65,0,0,0,1,9,0,71
Sitting,1516513180,47.622505,-117.379565,705.239441,0.029722,110.841628,0,0,0,0,0,0,4,6,0,0
Sitting,1516513190,47.622504,-117.379564,705.272583,0.080166,6.201284,0,171,55,0,0,0,8,2,0,180
Sitting,1516513200,47.622506,-117.379564,705.280579,0.128066,302.123511,0,2,15,0,0,0,9,1,0,16
Sitting,1516513210,47.622507,-117.379566,705.261353,0.064706,318.727205,0,0,0,0,0,0,10,0,0,0
Sitting,1516513220,47.622507,-117.379566,705.248413,0.138395,301.76083,0,1,0,0,0,0,10,0,0,1
Sitting,1516513230,47.622507,-117.379567,705.261108,0.055862,89.536863,0,46,0,0,0,0,10,0,0,46
Sitting,1516513240,47.622507,-117.379566,705.302734,0.034604,158.469731,0,0,0,0,0,0,10,0,0,0
Sitting,1516513250,47.622506,-117.379565,705.400208,0.163038,355.81804,4,55,65,0,0,0,9,1,0,86
Sitting,1516513260,47.622507,-117.379565,705.366943,0.040832,334.74405,0,0,9,0,0,0,10,0,0,9
Sitting,1516513270,47.622508,-117.379566,705.307373,0.040829,74.436077,0,34,32,0,0,0,10,0,0,47
Sitting,1516513280,47.622508,-117.379566,705.293213,0.071741,4.463653,0,0,0,0,0,0,10,0,0,0
Sitting,1516513290,47.622509,-117.379565,705.295654,0.027074,222.476061,32,108,57,3,0,0,10,0,0,127
Sitting,1516513300,47.622508,-117.379566,705.279968,0.035633,17.26652,0,15,0,0,0,0,10,0,0,15
Sitting,1516513310,47.622509,-117.379566,705.282898,0.129659,26.045492,0,0,0,0,0,0,10,0,0,0
Sitting,1516513320,47.62251,-117.379565,705.296204,0.091851,14.806887,15,171,119,2,0,0,10,0,0,209
Sitting,1516513330,47.622511,-117.379564,705.295654,0.044011,291.038773,0,0,0,0,0,0,8,2,0,0
Sitting,1516513340,47.622511,-117.379565,705.269531,0.036917,52.810321,0,0,0,0,0,0,8,2,0,0
Sitting,1516513350,47.622511,-117.379565,705.264282,0.083953,355.532464,9,159,109,0,0,0,8,2,0,193
Sitting,1516513360,47.622512,-117.379565,705.266174,0.017322,181.240222,1,67,56,1,0,0,9,1,0,88
Sitting,1516513370,47.622511,-117.379565,705.289307,0.148459,207.128902,0,0,0,0,0,0,10,0,0,0
Sitting,1516513380,47.622511,-117.379565,705.277893,0.156574,322.61676,0,0,0,0,0,0,10,0,0,0
Sitting,1516513390,47.622512,-117.379566,705.244202,0.120857,212.449711,11,54,30,0,0,0,10,0,0,63
Sitting,1516513400,47.622511,-117.379567,705.235352,0.150306,173.705819,0,0,0,0,0,0,10,0,0,0
Sitting,1516513410,47.62251,-117.379567,705.246033,0.044979,218.913813,0,9,0,0,0,0,10,0,0,9
Sitting,1516513420,47.62251,-117.379567,705.247742,0.033553,255.344354,13,61,93,0,0,0,9,1,0,112
Sitting,1516513430,47.62251,-117.379568,705.263428,0.154001,346.405066,6,7,70,0,0,0,9,1,0,71
Sitting,1516513440,47.62251,-117.379568,705.264221,0.055962,315.75388,0,0,0,0,0,0,10,0,0,0
Sitting,1516513450,47.622511,-117.379569,705.286621,0.053453,177.274155,8,69,38,1,0,0,10,0,0,80
Sitting,1516513460,47.622509,-117.379569,705.302063,0.054617,129.10305,0,79,34,0,0,0,9,1,0,87
Sitting,1516513470,47.622509,-117.379568,705.323181,0.07198,100.822733,9,20,64,1,0,0,9,1,0,68
Sitting,1516513480,47.622508,-117.379564,705.363647,0.056616,5.146898,9,24,20,0,0,0,8,2,0,33
Sitting,1516513490,47.622509,-117.379564,705.343506,0.052361,338.888977,0,0,0,0,0,0,10,0,0,0
Sitting,1516513500,47.62251,-117.379564,705.366638,0.090546,41.507228,0,0,0,0,0,0,10,0,0,0
Sitting,1516513510,47.622511,-117.379564,705.409241,0.297158,44.969258,0,1,0,0,0,0,10,0,0,1
