dataTimestamp,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying
636519718400000000,0.0,21.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0
636519718500000000,50.0,65.0,139.0,1.0,0.0,0.0,0.0,10.0,0.0
636519718600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519718700000000,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
636519718800000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519718900000000,6.0,13.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
636519719000000000,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
636519719100000000,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
636519719200000000,13.0,7.0,26.0,0.0,0.0,0.0,3.0,7.0,0.0
636519719300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519719400000000,20.0,21.0,37.0,2.0,0.0,0.0,0.0,10.0,0.0
636519719500000000,0.0,70.0,48.0,0.0,0.0,0.0,3.0,7.0,0.0
636519719600000000,0.0,21.0,5.0,0.0,0.0,0.0,3.0,7.0,0.0
636519719700000000,4.0,57.0,91.0,0.0,0.0,0.0,1.0,9.0,0.0
636519719800000000,62.0,162.0,151.0,2.0,0.0,0.0,1.0,9.0,0.0
636519719900000000,12.0,25.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0
636519720000000000,0.0,11.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0
636519720100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519720200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519720300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519720400000000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
636519720500000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519720600000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519720700000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519720800000000,103.0,230.0,143.0,4.0,0.0,0.0,10.0,0.0,0.0
636519720900000000,139.0,281.0,166.0,6.0,0.0,0.0,10.0,0.0,0.0
636519721000000000,24.0,111.0,120.0,2.0,0.0,0.0,0.0,10.0,0.0
636519721100000000,7.0,43.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0
636519721200000000,14.0,28.0,135.0,1.0,0.0,0.0,0.0,10.0,0.0
636519721300000000,0.0,116.0,138.0,0.0,0.0,0.0,0.0,10.0,0.0
636519721400000000,0.0,39.0,50.0,0.0,0.0,0.0,0.0,10.0,0.0
636519721500000000,8.0,88.0,49.0,0.0,0.0,0.0,1.0,9.0,0.0
636519721600000000,32.0,148.0,139.0,2.0,0.0,0.0,0.0,10.0,0.0
636519721700000000,59.0,83.0,198.0,2.0,0.0,0.0,1.0,9.0,0.0
636519721800000000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0
636519721900000000,2.0,17.0,48.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722000000000,52.0,33.0,46.0,1.0,0.0,0.0,0.0,10.0,0.0
636519722100000000,2.0,63.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722200000000,9.0,63.0,157.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722300000000,24.0,136.0,157.0,1.0,0.0,0.0,1.0,9.0,0.0
636519722400000000,5.0,175.0,158.0,0.0,0.0,0.0,6.0,4.0,0.0
636519722500000000,0.0,6.0,48.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722600000000,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722800000000,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0
636519722900000000,38.0,125.0,184.0,1.0,0.0,0.0,1.0,9.0,0.0
636519723000000000,62.0,182.0,172.0,2.0,0.0,0.0,1.0,9.0,0.0
636519723100000000,14.0,48.0,39.0,1.0,0.0,0.0,0.0,10.0,0.0
636519723200000000,290.0,342.0,238.0,8.0,0.0,0.0,10.0,0.0,0.0
636519723300000000,415.0,426.0,359.0,9.0,0.0,0.0,10.0,0.0,0.0
636519723400000000,534.0,524.0,375.0,15.0,0.0,0.0,10.0,0.0,0.0
636519723500000000,614.0,451.0,318.0,17.0,0.0,0.0,10.0,0.0,0.0
636519723600000000,119.0,201.0,261.0,3.0,0.0,0.0,10.0,0.0,0.0
636519723700000000,38.0,133.0,218.0,2.0,0.0,0.0,0.0,10.0,0.0
636519723800000000,4.0,54.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0
636519723900000000,34.0,119.0,105.0,2.0,26.0,0.0,0.0,10.0,0.0
636519724000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519724100000000,14.0,40.0,77.0,0.0,0.0,0.0,1.0,9.0,0.0
636519724200000000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0
636519724300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519724400000000,0.0,32.0,50.0,0.0,0.0,0.0,0.0,10.0,0.0
636519724500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519724600000000,0.0,47.0,33.0,0.0,0.0,0.0,2.0,8.0,0.0
636519724700000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519724800000000,18.0,31.0,115.0,0.0,0.0,0.0,8.0,2.0,0.0
636519724900000000,84.0,143.0,125.0,2.0,0.0,0.0,10.0,0.0,0.0
636519725000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519725100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519725200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519725300000000,41.0,83.0,233.0,2.0,0.0,0.0,1.0,9.0,0.0
636519725400000000,77.0,266.0,221.0,4.0,0.0,0.0,10.0,0.0,0.0
636519725500000000,42.0,125.0,162.0,1.0,0.0,0.0,2.0,8.0,0.0
636519725600000000,64.0,245.0,304.0,3.0,0.0,0.0,1.0,9.0,0.0
636519725700000000,19.0,233.0,142.0,2.0,0.0,0.0,2.0,8.0,0.0
636519725800000000,7.0,33.0,41.0,0.0,0.0,0.0,1.0,9.0,0.0
636519725900000000,9.0,23.0,24.0,1.0,0.0,0.0,0.0,10.0,0.0
636519726000000000,60.0,59.0,277.0,1.0,0.0,0.0,1.0,9.0,0.0
636519726100000000,50.0,139.0,104.0,3.0,0.0,0.0,0.0,10.0,0.0
636519726200000000,107.0,193.0,234.0,2.0,0.0,0.0,10.0,0.0,0.0
636519726300000000,328.0,314.0,405.0,9.0,0.0,0.0,10.0,0.0,0.0
636519726400000000,318.0,399.0,302.0,10.0,35.0,0.0,10.0,0.0,0.0
636519726500000000,295.0,322.0,273.0,12.0,0.0,0.0,10.0,0.0,0.0
636519726600000000,96.0,194.0,179.0,5.0,0.0,0.0,10.0,0.0,0.0
636519726700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519726800000000,5.0,111.0,46.0,1.0,331.0,0.0,0.0,10.0,0.0
636519726900000000,0.0,0.0,0.0,0.0,265.0,0.0,0.0,10.0,0.0
636519727000000000,432.0,393.0,433.0,13.0,0.0,0.0,10.0,0.0,0.0
636519727100000000,132.0,181.0,201.0,5.0,0.0,0.0,10.0,0.0,0.0
636519727200000000,11.0,173.0,42.0,1.0,0.0,0.0,0.0,10.0,0.0
636519727300000000,136.0,220.0,128.0,2.0,0.0,0.0,10.0,0.0,0.0
636519727400000000,232.0,147.0,75.0,2.0,0.0,0.0,10.0,0.0,0.0
636519727500000000,71.0,39.0,173.0,1.0,0.0,0.0,10.0,0.0,0.0
636519727600000000,265.0,74.0,213.0,7.0,0.0,0.0,10.0,0.0,0.0
636519727700000000,4.0,216.0,55.0,0.0,0.0,0.0,0.0,10.0,0.0
636519727800000000,51.0,90.0,28.0,1.0,0.0,0.0,1.0,9.0,0.0
636519727900000000,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
636519728000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728100000000,5.0,28.0,37.0,0.0,0.0,0.0,1.0,9.0,0.0
636519728200000000,441.0,166.0,329.0,7.0,0.0,0.0,10.0,0.0,0.0
636519728300000000,0.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728400000000,0.0,62.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728600000000,0.0,33.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728700000000,0.0,3.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519728900000000,0.0,12.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729000000000,0.0,90.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729100000000,3.0,92.0,62.0,0.0,149.0,0.0,0.0,10.0,0.0
636519729200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729300000000,2.0,34.0,26.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729500000000,2.0,27.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729700000000,0.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729800000000,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519729900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519730000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519730100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519730200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519730300000000,589.0,291.0,443.0,10.0,0.0,0.0,10.0,0.0,0.0
636519730400000000,488.0,154.0,255.0,9.0,0.0,0.0,10.0,0.0,0.0
636519730500000000,928.0,264.0,367.0,17.0,0.0,0.0,10.0,0.0,0.0
636519730600000000,289.0,101.0,143.0,6.0,0.0,0.0,10.0,0.0,0.0
636519730700000000,292.0,101.0,211.0,7.0,0.0,0.0,10.0,0.0,0.0
636519730800000000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519730900000000,134.0,62.0,172.0,4.0,0.0,0.0,10.0,0.0,0.0
636519731000000000,595.0,122.0,478.0,12.0,0.0,0.0,10.0,0.0,0.0
636519731100000000,671.0,208.0,489.0,11.0,0.0,0.0,10.0,0.0,0.0
636519731200000000,802.0,102.0,630.0,13.0,0.0,0.0,10.0,0.0,0.0
636519731300000000,537.0,162.0,362.0,11.0,0.0,0.0,10.0,0.0,0.0
636519731400000000,141.0,114.0,141.0,7.0,0.0,0.0,10.0,0.0,0.0
636519731500000000,163.0,67.0,74.0,8.0,0.0,0.0,10.0,0.0,0.0
636519731600000000,126.0,7.0,101.0,8.0,0.0,0.0,10.0,0.0,0.0
636519731700000000,62.0,51.0,104.0,4.0,0.0,0.0,0.0,10.0,0.0
636519731800000000,220.0,52.0,144.0,11.0,0.0,0.0,10.0,0.0,0.0
636519731900000000,703.0,222.0,377.0,14.0,0.0,0.0,10.0,0.0,0.0
636519732000000000,254.0,38.0,86.0,11.0,0.0,0.0,10.0,0.0,0.0
636519732100000000,192.0,61.0,147.0,9.0,0.0,0.0,10.0,0.0,0.0
636519732200000000,135.0,35.0,55.0,8.0,0.0,0.0,10.0,0.0,0.0
636519732300000000,118.0,21.0,81.0,8.0,0.0,0.0,10.0,0.0,0.0
636519732400000000,83.0,9.0,28.0,7.0,0.0,0.0,10.0,0.0,0.0
636519732500000000,174.0,20.0,23.0,11.0,0.0,0.0,10.0,0.0,0.0
636519732600000000,191.0,88.0,22.0,11.0,0.0,0.0,10.0,0.0,0.0
636519732700000000,187.0,134.0,127.0,10.0,0.0,0.0,10.0,0.0,0.0
636519732800000000,240.0,171.0,183.0,10.0,0.0,0.0,10.0,0.0,0.0
636519732900000000,330.0,187.0,178.0,10.0,0.0,0.0,10.0,0.0,0.0
636519733000000000,1042.0,327.0,501.0,19.0,0.0,0.0,10.0,0.0,0.0
636519733100000000,943.0,220.0,521.0,16.0,0.0,0.0,10.0,0.0,0.0
636519733200000000,284.0,69.0,244.0,9.0,0.0,0.0,10.0,0.0,0.0
636519733300000000,173.0,35.0,54.0,10.0,0.0,0.0,10.0,0.0,0.0
636519733400000000,155.0,37.0,80.0,10.0,0.0,0.0,10.0,0.0,0.0
636519733500000000,166.0,42.0,49.0,10.0,0.0,0.0,10.0,0.0,0.0
636519733600000000,222.0,32.0,75.0,10.0,0.0,0.0,10.0,0.0,0.0
636519733700000000,140.0,24.0,34.0,8.0,0.0,0.0,10.0,0.0,0.0
636519733800000000,183.0,35.0,29.0,10.0,0.0,0.0,10.0,0.0,0.0
636519733900000000,239.0,51.0,17.0,11.0,0.0,0.0,10.0,0.0,0.0
636519734000000000,191.0,6.0,19.0,11.0,0.0,0.0,10.0,0.0,0.0
636519734100000000,761.0,208.0,265.0,15.0,0.0,0.0,10.0,0.0,0.0
636519734200000000,312.0,118.0,205.0,12.0,0.0,0.0,10.0,0.0,0.0
636519734300000000,157.0,59.0,126.0,9.0,0.0,0.0,10.0,0.0,0.0
636519734400000000,41.0,41.0,67.0,1.0,0.0,0.0,0.0,10.0,0.0
636519734500000000,446.0,152.0,129.0,9.0,0.0,0.0,10.0,0.0,0.0
636519734600000000,62.0,13.0,22.0,2.0,0.0,0.0,0.0,10.0,0.0
636519734700000000,202.0,204.0,269.0,2.0,0.0,0.0,10.0,0.0,0.0
636519734800000000,254.0,308.0,397.0,10.0,0.0,0.0,10.0,0.0,0.0
636519734900000000,421.0,329.0,209.0,13.0,0.0,0.0,10.0,0.0,0.0
636519735000000000,29.0,33.0,60.0,1.0,0.0,0.0,0.0,10.0,0.0
636519735100000000,0.0,99.0,90.0,0.0,0.0,0.0,1.0,9.0,0.0
636519735200000000,116.0,231.0,176.0,4.0,0.0,0.0,10.0,0.0,0.0
636519735300000000,49.0,90.0,137.0,2.0,0.0,0.0,3.0,7.0,0.0
636519735400000000,48.0,122.0,138.0,1.0,0.0,0.0,0.0,10.0,0.0
636519735500000000,249.0,344.0,172.0,10.0,0.0,0.0,10.0,0.0,0.0
636519735600000000,65.0,157.0,258.0,3.0,0.0,0.0,1.0,9.0,0.0
636519735700000000,286.0,248.0,372.0,8.0,0.0,0.0,10.0,0.0,0.0
636519735800000000,44.0,186.0,286.0,2.0,0.0,0.0,1.0,9.0,0.0
636519735900000000,229.0,328.0,313.0,7.0,0.0,0.0,10.0,0.0,0.0
636519736000000000,155.0,203.0,180.0,6.0,0.0,0.0,10.0,0.0,0.0
636519736100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519736200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519736300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519736400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519736500000000,107.0,172.0,205.0,4.0,0.0,0.0,10.0,0.0,0.0
636519736600000000,135.0,129.0,119.0,4.0,0.0,0.0,10.0,0.0,0.0
636519736700000000,210.0,197.0,459.0,8.0,24.0,0.0,10.0,0.0,0.0
636519736800000000,190.0,219.0,243.0,5.0,0.0,0.0,10.0,0.0,0.0
636519736900000000,515.0,378.0,480.0,15.0,0.0,0.0,10.0,0.0,0.0
636519737000000000,189.0,202.0,103.0,7.0,0.0,0.0,10.0,0.0,0.0
636519737100000000,453.0,314.0,290.0,14.0,0.0,0.0,10.0,0.0,0.0
636519737200000000,484.0,349.0,339.0,14.0,0.0,0.0,10.0,0.0,0.0
636519737300000000,0.0,84.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0
636519737400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519737500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519737600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519737700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519737800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519737900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738000000000,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519738900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739700000000,7.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739800000000,7.0,43.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519739900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740800000000,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519740900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519741900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742300000000,20.0,48.0,39.0,1.0,0.0,0.0,1.0,9.0,0.0
636519742400000000,29.0,29.0,46.0,1.0,0.0,0.0,2.0,8.0,0.0
636519742500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519742900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519743000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519743100000000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
636519743200000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743300000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743400000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743500000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743600000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743700000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743800000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519743900000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744000000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744100000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744200000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744300000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744400000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744500000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744600000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744700000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744800000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519744900000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519745000000000,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
636519745100000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519745200000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519745300000000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
636519745400000000,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
636519745500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519745600000000,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0
636519745700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519745800000000,7.0,40.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0
636519745900000000,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746100000000,0.0,123.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746400000000,0.0,60.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519746900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747700000000,0.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519747900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519748900000000,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519749900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750200000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750400000000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750600000000,7.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
636519750700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
