INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
146,1,FIXED,1/19/2018,22:08:38,1/19/2018,14:08:38,0,47.662119,N,-117.428069,W,572.698608,0.029582,223.61208,0,0,0
147,1,FIXED,1/19/2018,22:08:48,1/19/2018,14:08:48,0,47.662103,N,-117.428091,W,571.848633,2.384065,191.885124,0,0,0
148,1,FIXED,1/19/2018,22:08:58,1/19/2018,14:08:58,0,47.662015,N,-117.428118,W,570.916565,3.212669,229.812982,0,0,0
149,1,FIXED,1/19/2018,22:09:08,1/19/2018,14:09:08,0,47.661953,N,-117.428227,W,572.115845,2.053635,239.761945,0,0,0
150,1,FIXED,1/19/2018,22:09:18,1/19/2018,14:09:18,0,47.661899,N,-117.428365,W,571.488159,3.642535,243.317405,0,0,0
151,1,FIXED,1/19/2018,22:09:28,1/19/2018,14:09:28,0,47.661855,N,-117.428496,W,573.094849,3.549624,246.214766,0,0,0
152,1,FIXED,1/19/2018,22:09:38,1/19/2018,14:09:38,0,47.661808,N,-117.428652,W,572.237976,3.529731,180.494421,0,0,0
153,1,FIXED,1/19/2018,22:09:48,1/19/2018,14:09:48,0,47.661735,N,-117.428653,W,567.424377,4.692557,157.966244,0,0,0
154,1,FIXED,1/19/2018,22:09:58,1/19/2018,14:09:58,0,47.661641,N,-117.428597,W,562.048096,4.426401,207.104194,0,0,0
155,1,FIXED,1/19/2018,22:10:08,1/19/2018,14:10:08,0,47.661555,N,-117.428662,W,560.345825,4.499853,245.830778,0,0,0
156,1,FIXED,1/19/2018,22:10:18,1/19/2018,14:10:18,0,47.661508,N,-117.428816,W,559.555176,4.529686,231.236996,0,0,0
157,1,FIXED,1/19/2018,22:10:28,1/19/2018,14:10:28,0,47.661433,N,-117.428954,W,557.729858,5.231803,223.017299,0,0,0
158,1,FIXED,1/19/2018,22:10:38,1/19/2018,14:10:38,0,47.661343,N,-117.42908,W,554.567993,4.762454,228.82206,0,0,0
159,1,FIXED,1/19/2018,22:10:48,1/19/2018,14:10:48,0,47.661268,N,-117.429207,W,554.271362,4.673482,247.747119,0,0,0
160,1,FIXED,1/19/2018,22:10:58,1/19/2018,14:10:58,0,47.661225,N,-117.429364,W,553.722534,4.622477,241.266439,0,0,0
161,1,FIXED,1/19/2018,22:11:08,1/19/2018,14:11:08,0,47.661175,N,-117.429498,W,553.058655,4.15147,225.795085,0,0,0
162,1,FIXED,1/19/2018,22:11:18,1/19/2018,14:11:18,0,47.661117,N,-117.429588,W,552.386719,1.249509,34.700903,0,0,0
163,1,FIXED,1/19/2018,22:11:28,1/19/2018,14:11:28,0,47.66112,N,-117.429584,W,551.858643,0.034661,48.297496,0,0,0
164,1,FIXED,1/19/2018,22:11:38,1/19/2018,14:11:38,0,47.661121,N,-117.429583,W,551.876099,0.020627,85.194953,0,0,0
165,1,FIXED,1/19/2018,22:11:48,1/19/2018,14:11:48,0,47.661121,N,-117.429583,W,551.89209,0.747718,312.404754,0,0,0
166,1,FIXED,1/19/2018,22:11:58,1/19/2018,14:11:58,0,47.661129,N,-117.429597,W,551.47998,3.365603,150.7824,0,0,0
167,1,FIXED,1/19/2018,22:12:08,1/19/2018,14:12:08,0,47.661095,N,-117.429568,W,550.886475,0.058257,355.289327,0,0,0
168,1,FIXED,1/19/2018,22:12:18,1/19/2018,14:12:18,0,47.661107,N,-117.42957,W,551.015869,0.027424,61.200727,0,0,0
169,1,FIXED,1/19/2018,22:12:28,1/19/2018,14:12:28,0,47.661116,N,-117.429546,W,550.994751,0.124811,90.602639,0,0,0
170,1,FIXED,1/19/2018,22:12:38,1/19/2018,14:12:38,0,47.661116,N,-117.429546,W,550.926758,0.040174,150.921507,0,0,0
171,1,FIXED,1/19/2018,22:12:48,1/19/2018,14:12:48,0,47.661116,N,-117.429545,W,550.949829,0.014556,183.662414,0,0,0
172,1,FIXED,1/19/2018,22:12:58,1/19/2018,14:12:58,0,47.661115,N,-117.429545,W,550.960388,0.029239,186.585772,0,0,0
173,1,FIXED,1/19/2018,22:13:08,1/19/2018,14:13:08,0,47.661115,N,-117.429545,W,550.946472,0.013868,103.000646,0,0,0
174,1,FIXED,1/19/2018,22:13:18,1/19/2018,14:13:18,0,47.661115,N,-117.429545,W,550.972595,0.056118,105.827107,0,0,0
175,1,FIXED,1/19/2018,22:13:28,1/19/2018,14:13:28,0,47.661115,N,-117.429544,W,550.974976,0.018214,57.287858,0,0,0
176,1,FIXED,1/19/2018,22:13:38,1/19/2018,14:13:38,0,47.661116,N,-117.429543,W,550.999146,0.053061,148.934067,0,0,0
177,1,FIXED,1/19/2018,22:13:48,1/19/2018,14:13:48,0,47.661115,N,-117.429543,W,551.025391,0.169585,159.992035,0,0,0
178,1,FIXED,1/19/2018,22:13:58,1/19/2018,14:13:58,0,47.661115,N,-117.429543,W,551.038025,0.040736,116.410679,0,0,0
179,1,FIXED,1/19/2018,22:14:08,1/19/2018,14:14:08,0,47.661115,N,-117.429543,W,551.059265,0.051949,216.693226,0,0,0
180,1,FIXED,1/19/2018,22:14:18,1/19/2018,14:14:18,0,47.66111,N,-117.429548,W,551.876526,0.118772,39.734404,0,0,0
181,1,FIXED,1/19/2018,22:14:28,1/19/2018,14:14:28,0,47.661117,N,-117.429539,W,551.19397,0.01681,114.745359,0,0,0
182,1,FIXED,1/19/2018,22:14:38,1/19/2018,14:14:38,0,47.661112,N,-117.429523,W,551.249451,0.010825,73.91679,0,0,0
183,1,FIXED,1/19/2018,22:14:48,1/19/2018,14:14:48,0,47.661115,N,-117.42951,W,552.277954,0.033536,128.230153,0,0,0
184,1,FIXED,1/19/2018,22:14:58,1/19/2018,14:14:58,0,47.661105,N,-117.429492,W,553.981262,0.04788,81.005412,0,0,0
